游戏名字,游戏类型,游戏图片,游戏地址
"('凯利·史雷特职业冲浪',)","('模拟 模拟 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0604.jpg,"(""https://www.yikm.net/play?id=6674&n=L2diYXJvbS8wNjA0LnppcA==&t=Kelly Slater's Pro Surfer&ac=5&p=/gbapic/0604.jpg"",)"
"('魔鬼赛车手!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6930&n=L2diYXJvbS8wODcwLnppcA==&t=Demon Driver - Time to Burn Rubber!&ac=5&p=',)"
"('爆裂鼻毛真拳!!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7186&n=L2diYXJvbS8xMTM3LnppcA==&t=Boboboubo Boubobo - Maji de!! Shinken Battle&ac=5&p=',)"
"('新约圣剑传说',)","('角色扮演 角色扮演 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1415.jpg,"('https://www.yikm.net/play?id=7442&n=L2diYXJvbS8xNDE1LnppcA==&t=Sword of Mana&ac=5&p=/gbapic/1415.jpg',)"
"('塔克2-梦想之杖',)","('角色扮演 角色扮演 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1704.jpg,"('https://www.yikm.net/play?id=7698&n=L2diYXJvbS8xNzA0LnppcA==&t=Tak 2 - The Staff of Dreams&ac=5&p=/gbapic/1704.jpg',)"
"('杰作选加油伍佑卫门1+2',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7954&n=L2diYXJvbS8xOTczLnppcA==&t=Kessakusen! Ganbare Goemon 1+2&ac=5&p=',)"
"('洛克人战斗网络EXE',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8210&n=L2diYXJvbS8yMjUzLnppcA==&t=6-电脑兽法尔扎 Rockman EXE 6 - Dennoujuu Faltzer&ac=5&p=',)"
"('Natasha',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8466&n=L2diYXJvbS8yNTIzLnppcA==&t=公主 Princess Natasha&ac=5&p=',)"
"('古惑狼',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8722&n=L2diYXJvbS8yNzgxLnppcA==&t=泰坦&ac=5&p=',)"
"('Spartan X(USA)',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1085a.png,"('https://www.yikm.net/play?id=3347&n=L2Zjcm9tL2R6bXgvS3VuZyBGdSAoVSkgWyFdLm5lcw==&t=Spartan X(USA)',)"
"('GUNNAC(USA)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3603&n=L2Zjcm9tL2Z4c2ovR3VuLU5hYyAoVSkgWyFdLm5lcw==&t=GUNNAC(USA)',)"
"('封神榜【外星】',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3859&n=L2Zjcm9tL2dkL015dGggU3RydWdnbGUgKENoKS5uZXM=&t=封神榜【外星】&ac=3',)"
"('超级魂斗罗X',)","('山寨魂斗罗 山寨魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4115&n=L2Zjcm9tL3NqL1N1cGVyIENvbnRyYSBYIChVbmwpLm5lcw==&t=超级魂斗罗X',)"
"('Penguin Kun Wars',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4371&n=L2Zjcm9tL3h5eC9QZW5ndWluIEt1biBXYXJzIChKKS5uZXM=&t=Penguin Kun Wars',)"
"('组合摔角(日版)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/2203a.png,"('https://www.yikm.net/play?id=4627&n=L2Zjcm9tL3lkYnMvVGFnIFRlYW0gUHJvLVdyZXN0bGluZyAoSikubmVz&t=组合摔角(日版)',)"
"('Golf(Japan)',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1374a.png,"('https://www.yikm.net/play?id=4883&n=L2Zjcm9tL3lkYnMvR29sZiAoSikubmVz&t=Golf(Japan)',)"
"('最终幻想2(另一个美版)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5139&n=L2Zjcm9tL2pzYnl6dy9GRjJFLk5FUw==&t=最终幻想2(另一个美版)&ac=3',)"
"('黄金的太阳-开启的封印',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6163&n=L2diYXJvbS8wMDc5LnppcA==&t=Ougon no Taiyou - Hirakareshi Fuuin&ac=5&p=',)"
"('星际大战首部曲-绝地武士',)","('星球大战 星球大战 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0341.jpg,"('https://www.yikm.net/play?id=6419&n=L2diYXJvbS8wMzQxLnppcA==&t=Star Wars - Jedi Power Battles&ac=5&p=/gbapic/0341.jpg',)"
"('逃跑走私犯车',)","('卡车 卡车 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0605.jpg,"(""https://www.yikm.net/play?id=6675&n=L2diYXJvbS8wNjA1LnppcA==&t=Smuggler's Run&ac=5&p=/gbapic/0605.jpg"",)"
"('超級月面地帶',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=6931&n=L2diYXJvbS8wODcxLnppcA==&t=Archer Maclean's - Super Dropzone&ac=5&p="",)"
"('真人快打-格斗场',)","('真人快打 真人快打 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1138.jpg,"('https://www.yikm.net/play?id=7187&n=L2diYXJvbS8xMTM4LnppcA==&t=Mortal Kombat - Tournament Edition&ac=5&p=/gbapic/1138.jpg',)"
"('游戏王',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7443&n=L2diYXJvbS8xNDE2LnppcA==&t=双六的骰子 Yu-Gi-Oh! Sugoroku no Sugoroku&ac=5&p=',)"
"('迪斯尼星际宝贝2',)","('动漫 动漫 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1705.jpg,"('https://www.yikm.net/play?id=7699&n=L2diYXJvbS8xNzA1LnppcA==&t=Lilo & Stitch 2 - Hamsterviel Havoc&ac=5&p=/gbapic/1705.jpg',)"
"('名侦探柯南-黎明之碑',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7955&n=L2diYXJvbS8xOTc0LnppcA==&t=Meitantei Conan - Atasuki no Monument&ac=5&p=',)"
"('洛克人战斗网络EXE',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8211&n=L2diYXJvbS8yMjU0LnppcA==&t=6-电脑兽格莱伽 Rockman EXE 6 - Dennoujuu Grega&ac=5&p=',)"
"('贝兹娃娃',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8467&n=L2diYXJvbS8yNTI0LnppcA==&t=- 永久的钻石 Bratz - Forever Diamondz&ac=5&p=',)"
"('贝兹娃娃电影版',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8723&n=L2diYXJvbS8yNzgyLnppcA==&t=&ac=5&p=',)"
"('Spartan X 2',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/2053a.png,"('https://www.yikm.net/play?id=3348&n=L2Zjcm9tL2R6bXgvU3BhcnRhbiBYIDIgKEopLm5lcw==&t=Spartan X 2',)"
"('双鹰-乔兄弟的复仇(日版)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3604&n=L2Zjcm9tL2Z4c2ovVHdpbiBFYWdsZSAtIFJldmVuZ2UgSm9lJ3MgQnJvdGhlciAoSikgWyFdLm5lcw==&t=双鹰-乔兄弟的复仇(日版)',)"
"('少年街霸Zero 2',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3860&n=L2Zjcm9tL2dkL1N0cmVldCBGaWdodGVyIFplcm8gMiAoVW5sKS5uZXM=&t=少年街霸Zero 2',)"
"('魂斗罗精神(1995版)',)","('山寨魂斗罗 山寨魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4116&n=L2Zjcm9tL3NqL0NvbnRyYSBTcGlyaXRzICgxOTk1KSAoVW5sKS5uZXM=&t=魂斗罗精神(1995版)',)"
"('拯救爱心',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4372&n=L2Zjcm9tL3h5eC9DaGFjayAnbiBQb3AgKEopLm5lcw==&t=拯救爱心',)"
"('组合摔角(美版)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/2204a.png,"('https://www.yikm.net/play?id=4628&n=L2Zjcm9tL3lkYnMvVGFnIFRlYW0gV3Jlc3RsaW5nIChVKSBbIV0ubmVz&t=组合摔角(美版)',)"
"('Golf(USA)',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1081a.png,"('https://www.yikm.net/play?id=4884&n=L2Zjcm9tL3lkYnMvR29sZiAoVSkgWyFdLm5lcw==&t=Golf(USA)',)"
"('最终幻想2(太空战士2)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5140&n=L2Zjcm9tL2pzYnl6dy9GaW5hbCBGYW50YXN5IDIgKEopLm5lcw==&t=最终幻想2(太空战士2)&ac=3',)"
"('多卡邦Q怪物猎人!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6164&n=L2diYXJvbS8wMDgwLnppcA==&t=Dokapon Q - Monster Hunter!&ac=5&p=',)"
"('全日本顶级GT锦标赛车',)","('顶级齿轮 顶级齿轮 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0342.jpg,"('https://www.yikm.net/play?id=6420&n=L2diYXJvbS8wMzQyLnppcA==&t=Top Gear GT Championship&ac=5&p=/gbapic/0342.jpg',)"
"('毁灭公爵A',)","(' Nukem公爵  Nukem公爵 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0606.jpg,"('https://www.yikm.net/play?id=6676&n=L2diYXJvbS8wNjA2LnppcA==&t=Duke Nukem Advance&ac=5&p=/gbapic/0606.jpg',)"
"('田径游戏运动会',)","('技能 技能 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0872.jpg,"('https://www.yikm.net/play?id=6932&n=L2diYXJvbS8wODcyLnppcA==&t=Stadium Games&ac=5&p=/gbapic/0872.jpg',)"
"('迪斯尼的米奇老鼠2',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7188&n=L2diYXJvbS8xMTM5LnppcA==&t=Magical Quest 2 Starring Mickey & Minnie&ac=5&p=',)"
"('史酷比2-脱缰的怪物',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7444&n=L2diYXJvbS8xNDE3LnppcA==&t=Scooby-Doo 2 - Monsters Unleashed&ac=5&p=',)"
"('鲨鱼故事',)","('动漫 动漫 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1706.jpg,"('https://www.yikm.net/play?id=7700&n=L2diYXJvbS8xNzA2LnppcA==&t=Shark Tale&ac=5&p=/gbapic/1706.jpg',)"
"('吃豆弹珠台A',)","(' Pinball  Pinball ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1975.png,"('https://www.yikm.net/play?id=7956&n=L2diYXJvbS8xOTc1LnppcA==&t=Pac-Man Pinball Advance&ac=5&p=/gbapic/1975.png',)"
"('粉红女郎俱乐部',)","('动漫 动漫 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2255.jpg,"('https://www.yikm.net/play?id=8212&n=L2diYXJvbS8yMjU1LnppcA==&t=WinX Club&ac=5&p=/gbapic/2255.jpg',)"
"('Dora的环球冒险!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=8468&n=L2diYXJvbS8yNTI1LnppcA==&t=Dora the Explorer - Dora's World Adventure!&ac=5&p="",)"
"('料理鼠王',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8724&n=L2diYXJvbS8yNzgzLnppcA==&t=&ac=5&p=',)"
"('Joe & Mac',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3349&n=L2Zjcm9tL2R6bXgvSm9lICYgTWFjIC0gQ2F2ZW1hbiBOaW5qYSAoVSkgWyFdLm5lcw==&t=Joe & Mac',)"
"('双鹰-乔兄弟的复仇(美版)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3605&n=L2Zjcm9tL2Z4c2ovVHdpbiBFYWdsZSAtIFJldmVuZ2UgSm9lJ3MgQnJvdGhlciAoVSkgWyFdLm5lcw==&t=双鹰-乔兄弟的复仇(美版)',)"
"(""少年街霸Zero 2 '97"",)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=3861&n=L2Zjcm9tL2dkL1N0cmVldCBGaWdodGVyIFplcm8gMiAnOTcgKFVubCkgWyFdLm5lcw==&t=少年街霸Zero 2 '97"",)"
"('魂斗罗精神(1996版)',)","('山寨魂斗罗 山寨魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4117&n=L2Zjcm9tL3NqL0NvbnRyYSBTcGlyaXRzICgxOTk2KSAoVW5sKSBbIV0ubmVz&t=魂斗罗精神(1996版)',)"
"('挖地雷 (Ch)',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4373&n=L2Zjcm9tL3h5eC9XYSBEaSBMZWkgKE1pbmVzd2VlcGVyKSAoRHIuIFBDIEpyLikgKENoKS5uZXM=&t=挖地雷 (Ch)',)"
"('职业摔角(明星热血摔角)欧版',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/2054a.png,"('https://www.yikm.net/play?id=4629&n=L2Zjcm9tL3lkYnMvUHJvIFdyZXN0bGluZyAoRSkgWyFdLm5lcw==&t=职业摔角(明星热血摔角)欧版',)"
"('高尔夫92',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/872a.png,"('https://www.yikm.net/play?id=4885&n=L2Zjcm9tL3lkYnMvR29sZiAnOTIsIFRoZSAoSikubmVz&t=高尔夫92',)"
"('最终幻想2-穿墙HACK版~',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5141&n=L2Zjcm9tL2pzYnl6dy8yMjgu5pyA57uI5bm75oOzMi3nqb/loplIQUNL54mIfi5uZXM=&t=最终幻想2-穿墙HACK版~&ac=3',)"
"('大家一起养系列-我的变形虫',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6165&n=L2diYXJvbS8wMDgxLnppcA==&t=Minna no Shiiku Series 2 - Boku no Kuwagata&ac=5&p=',)"
"('唐老鸭冒险',)","('平台 平台 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0343.jpg,"('https://www.yikm.net/play?id=6421&n=L2diYXJvbS8wMzQzLnppcA==&t=Donald Duck Advance&ac=5&p=/gbapic/0343.jpg',)"
"('少年街霸3',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6677&n=L2diYXJvbS8wNjA4LnppcA==&t=Street Fighter Zero 3 Upper&ac=5&p=',)"
"('决战九头蛇',)","('打击 打击 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0873.png,"('https://www.yikm.net/play?id=6933&n=L2diYXJvbS8wODczLnppcA==&t=Strike Force Hydra&ac=5&p=/gbapic/0873.png',)"
"('救援英雄-比利布雷斯!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7189&n=L2diYXJvbS8xMTQwLnppcA==&t=Rescue Heroes - Billy Blazes!&ac=5&p=',)"
"('R飞行队III',)","('动作 动作 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1418.png,"('https://www.yikm.net/play?id=7445&n=L2diYXJvbS8xNDE4LnppcA==&t=R-Type III - The Third Lightning&ac=5&p=/gbapic/1418.png',)"
"('平民天后2',)","('女孩 女孩 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1707.jpg,"('https://www.yikm.net/play?id=7701&n=L2diYXJvbS8xNzA3LnppcA==&t=Lizzie McGuire 2 - Lizzie Diaries&ac=5&p=/gbapic/1707.jpg',)"
"('茶犬的梦之冒险',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7957&n=L2diYXJvbS8xOTc2LnppcA==&t=Ochaken no Yumebouken&ac=5&p=',)"
"('我的宠物旅馆',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8213&n=L2diYXJvbS8yMjU2LnppcA==&t=My Pet Hotel&ac=5&p=',)"
"('2合1',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8469&n=L2diYXJvbS8yNTI2LnppcA==&t=- 忍者神龟 + 忍者神龟 2 2 Games in 1 - Teenage Mutant Ninja Turtles + Teenage Mutant Ninja Turtles 2 - Battle Nexus&ac=5&p=',)"
"('二合一',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8725&n=L2diYXJvbS8yNzg0LnppcA==&t=古惑狼之无尽的冒险 小龙斯派罗之冰冻的季节&ac=5&p=',)"
"('拉德的冒险',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/67a.png,"('https://www.yikm.net/play?id=3350&n=L2Zjcm9tL2R6bXgvQWR2ZW50dXJlcyBvZiBSYWQgR3Jhdml0eSwgVGhlIChVKSBbIV0ubmVz&t=拉德的冒险',)"
"('双鹰【AVE】',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3606&n=L2Zjcm9tL2Z4c2ovRG91YmxlIFN0cmlrZSAoQVZFKSAoVjEuMSkgWyFdLm5lcw==&t=双鹰【AVE】',)"
"('星际魂斗罗(raf世界)日版',)","('魂斗罗 魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/1785a.png,"('https://www.yikm.net/play?id=4118&n=L2Zjcm9tL3NqL1JhZiBXb3JsZCAoSikgWyFdLm5lcw==&t=星际魂斗罗(raf世界)日版',)"
"('挖掘者(打空气)',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/528a.png,"('https://www.yikm.net/play?id=4374&n=L2Zjcm9tL3h5eC9EaWcgRHVnIChKKSBbIV0ubmVz&t=挖掘者(打空气)',)"
"('职业摔角(明星热血摔角)美版',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4630&n=L2Zjcm9tL3lkYnMvUHJvIFdyZXN0bGluZyAoVSkgKFBSRzApIFshXS5uZXM=&t=职业摔角(明星热血摔角)美版',)"
"('高尔夫俱乐部-小鸟球',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/876a.png,"('https://www.yikm.net/play?id=4886&n=L2Zjcm9tL3lkYnMvR29sZiBDbHViIC0gQmlyZHkgUnVzaCAoSikubmVz&t=高尔夫俱乐部-小鸟球',)"
"('最终幻想2中文(太空战士2中文)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5142&n=L2Zjcm9tL2pzYnl6dy9GRjJDLk5FUw==&t=最终幻想2中文(太空战士2中文)&ac=3',)"
"('侏罗纪公园3-公园建设者',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6166&n=L2diYXJvbS8wMDgyLnppcA==&t=Jurassic Park III - Kyouryuu ni Ainiikou!&ac=5&p=',)"
"('四狂神战记外传-沉默的遗迹',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6422&n=L2diYXJvbS8wMzQ0LnppcA==&t=Chinmoku no Iseki - Estpolis Gaiden&ac=5&p=',)"
"('樱国之魂',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6678&n=L2diYXJvbS8wNjA5LnppcA==&t=Samurai Evolution - Oukoku Geist&ac=5&p=',)"
"('世界明星网球赛',)","('网球 网球 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0874.png,"('https://www.yikm.net/play?id=6934&n=L2diYXJvbS8wODc0LnppcA==&t=World Tennis Stars&ac=5&p=/gbapic/0874.png',)"
"('最终幻想战略版',)","('最终幻想 最终幻想 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1141.jpg,"('https://www.yikm.net/play?id=7190&n=L2diYXJvbS8xMTQxLnppcA==&t=Final Fantasy Tactics Advance&ac=5&p=/gbapic/1141.jpg',)"
"('洛克人EXE战斗芯片锦标赛',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7446&n=L2diYXJvbS8xNDE5LnppcA==&t=Megaman - Battle Chip Challenge&ac=5&p=',)"
"('如此瑞文',)","('女孩 女孩 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1708.png,"(""https://www.yikm.net/play?id=7702&n=L2diYXJvbS8xNzA4LnppcA==&t=That's So Raven&ac=5&p=/gbapic/1708.png"",)"
"('海贼王-龙之梦',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7958&n=L2diYXJvbS8xOTc3LnppcA==&t=One Piece - Dragon Dream&ac=5&p=',)"
"('深海冒险',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=8214&n=L2diYXJvbS8yMjU3LnppcA==&t=Shamu's Deep Sea Adventures&ac=5&p="",)"
"('正义联盟英雄',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8470&n=L2diYXJvbS8yNTI3LnppcA==&t=- 闪光 Justice League Heroes - The Flash&ac=5&p=',)"
"('冲浪季节',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8726&n=L2diYXJvbS8yNzg1LnppcA==&t=&ac=5&p=',)"
"('捉鬼敢死队(日版)',)","('捉鬼敢死队 捉鬼敢死队 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/849a.png,"('https://www.yikm.net/play?id=3351&n=L2Zjcm9tL2R6bXgvR2hvc3RidXN0ZXJzIChKKSBbIV0ubmVz&t=捉鬼敢死队(日版)',)"
"('Thexder',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/2291a.png,"('https://www.yikm.net/play?id=3607&n=L2Zjcm9tL2Z4c2ovVGhleGRlciAoSikgWyFdLm5lcw==&t=Thexder',)"
"('星际魂斗罗(raf世界)日版(选关)',)","('魂斗罗 魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4119&n=L2Zjcm9tL3NqL1JhZiBXb3JsZCAoSikgW3Q2XSAoYnkgZHJhZ29uMnNub3cpLm5lcw==&t=星际魂斗罗(raf世界)日版(选关)',)"
"('挖掘者2(打空气2)日版',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/529a.png,"('https://www.yikm.net/play?id=4375&n=L2Zjcm9tL3h5eC9EaWcgRHVnIElJIChKKSBbIV0ubmVz&t=挖掘者2(打空气2)日版',)"
"('Ice Hockey(Europe)',)","('曲棍球 曲棍球 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1025a.png,"('https://www.yikm.net/play?id=4631&n=L2Zjcm9tL3lkYnMvSWNlIEhvY2tleSAoRSkgWyFdLm5lcw==&t=Ice Hockey(Europe)',)"
"('高尔夫公开赛',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4887&n=L2Zjcm9tL3lkYnMvR29sZiBLbyBPcGVuIChKKS5uZXM=&t=高尔夫公开赛',)"
"('最终幻想2美版(太空战士2美版)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5143&n=L2Zjcm9tL2pzYnl6dy9mZjJlLm5lcw==&t=最终幻想2美版(太空战士2美版)&ac=3',)"
"('快打旋风ONE',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0083.jpg,"('https://www.yikm.net/play?id=6167&n=L2diYXJvbS8wMDgzLnppcA==&t=Final Fight One&ac=5&p=/gbapic/0083.jpg',)"
"('古惑狼-无尽的冒险',)","('平台 平台 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0345.jpg,"('https://www.yikm.net/play?id=6423&n=L2diYXJvbS8wMzQ1LnppcA==&t=Crash Bandicoot - The Huge Adventure&ac=5&p=/gbapic/0345.jpg',)"
"('世嘉街机游戏合集',)","('合集 合集 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0610.png,"('https://www.yikm.net/play?id=6679&n=L2diYXJvbS8wNjEwLnppcA==&t=Sega Smash Pack&ac=5&p=/gbapic/0610.png',)"
"('雷曼3',)","('雷曼 雷曼 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0875.jpg,"('https://www.yikm.net/play?id=6935&n=L2diYXJvbS8wODc1LnppcA==&t=Rayman 3&ac=5&p=/gbapic/0875.jpg',)"
"('迪斯尼究级滑板',)","('技能 技能 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1142.jpg,"('https://www.yikm.net/play?id=7191&n=L2diYXJvbS8xMTQyLnppcA==&t=Extreme Skate Adventure&ac=5&p=/gbapic/1142.jpg',)"
